Date,Open,High,Low,Close,Volume
2024-06-14 16:03:07.847167,23.808477219408793,24.815577791097763,23.255362997001125,24.02491397581076,5233706
2024-06-17 16:03:07.847167,24.747649192579473,24.770980959048355,23.95497822739599,24.571234079017295,9094645
2024-06-18 16:03:07.847167,24.618297775720475,24.995475829579313,24.19897813621192,24.546254122163365,11874365
2024-06-19 16:03:07.847167,24.97156802828417,25.48420038712106,24.64391646619702,24.951491373098378,5054376
2024-06-20 16:03:07.847167,25.33630542472621,25.691695354276508,24.75517761407354,25.099969874895635,13667784
2024-06-21 16:03:07.847167,25.018904391566505,25.337500143272628,24.20348859300496,24.845746064831786,4185111
2024-06-24 16:03:07.847167,24.785133326653007,25.100967992006783,24.431168971064064,24.994128398813356,7961828
2024-06-25 16:03:07.847167,25.500200357855274,25.94169003294874,25.383530219670718,25.613167117177944,10732752
2024-06-26 16:03:07.847167,25.45175427720085,26.065058943681468,25.38078425857831,25.602660793312168,5392919
2024-06-27 16:03:07.847167,26.37871012295958,26.393848896817357,26.063465392616596,26.232342347415972,4500948
2024-06-28 16:03:07.847167,24.908387858399745,25.533707249404706,24.626056493767344,25.18826839755828,9327090
2024-07-01 16:03:07.847167,25.562787302009358,25.644095667240528,24.885792627531355,25.52085349108657,7107834
2024-07-02 16:03:07.847167,25.716971621604454,25.714501358168555,25.273963910332537,25.55949641016004,5408630
2024-07-03 16:03:07.847167,25.669776943808944,25.821563855093014,25.329056089030257,25.443717561751896,12983526
2024-07-04 16:03:07.847167,25.389495013373846,25.677146991974443,25.3267257969108,25.4842459641443,8837196
2024-07-05 16:03:07.847167,24.885796872885354,25.190321083865236,23.915540465690626,24.693042490082146,11095213
2024-07-08 16:03:07.847167,24.375376868898467,25.19162330512143,24.302186482491148,24.608997826725343,5702994
2024-07-09 16:03:07.847167,24.963538322148956,25.416077636484605,24.117210743621552,24.755666947108246,8919626
2024-07-10 16:03:07.847167,25.127141854182245,25.590753827754423,24.81338415858507,25.350648656783054,14093324
2024-07-11 16:03:07.847167,25.08553703558802,25.364402468833145,24.77980691349477,25.147164661251797,8557805
2024-07-12 16:03:07.847167,25.005968531340454,25.000788800106804,24.583610228335836,24.827591311872723,7902444
2024-07-15 16:03:07.847167,24.420663042626376,25.176213760897657,24.445742093505526,24.63071258621711,3192512
2024-07-16 16:03:07.847167,24.83824836221573,25.595230533616977,24.470188447448937,25.000697525076145,6714379
2024-07-17 16:03:07.847167,25.26937360175406,25.25813236209617,24.49377841427177,25.136022060718222,8845447
2024-07-18 16:03:07.847167,25.059963992917254,25.68329064336019,24.377209093510817,24.92794207098961,4549420
2024-07-19 16:03:07.847167,25.221761715744332,25.273453034569183,24.665861642738744,25.137073136013154,13464523
2024-07-22 16:03:07.847167,25.296097314210833,25.65863568224132,25.050362391128427,25.179728247530573,14737532
2024-07-23 16:03:07.847167,25.596645001530486,26.16735269913757,24.79306819120586,25.57101033552193,6345647
2024-07-24 16:03:07.847167,25.145092625093362,26.003691576371452,24.634913255590988,25.29401318974919,11312934
2024-07-25 16:03:07.847167,25.074190018990638,25.766633275380986,24.86179699719761,25.166772422888286,6900379
2024-07-26 16:03:07.847167,24.82271188349448,25.67496291156248,24.22777402286243,25.013753253413626,6804409
2024-07-29 16:03:07.847167,24.677241702739156,24.769786500718944,23.910854253193556,24.43217136593898,14353540
2024-07-30 16:03:07.847167,24.604478645402686,25.224821148165574,24.04674770779794,24.554443568543014,9722055
2024-07-31 16:03:07.847167,24.603200619251357,24.818770161662446,24.0390385435925,24.66268976919317,12035949
2024-08-01 16:03:07.847167,24.645762725814837,25.394930902870726,24.00032039196526,24.66855924362836,4520982
2024-08-02 16:03:07.847167,24.84691848582359,25.061863145364118,24.019013456924448,24.5785484820565,14718301
2024-08-05 16:03:07.847167,23.808235118884184,24.68833271598828,23.826557254558196,24.016224277014537,9281646
2024-08-06 16:03:07.847167,23.903528138896675,24.268413038849406,23.515002985490447,23.851790239686597,6998422
2024-08-07 16:03:07.847167,23.722061732184773,24.26903291149166,22.968869976625857,23.718528524854094,9426288
2024-08-08 16:03:07.847167,23.468314250204436,23.869923571598925,23.14421078065295,23.401441708943647,12590446
2024-08-09 16:03:07.847167,23.051617626347948,23.952864181284177,22.980234599369187,23.340751516055445,5164563
2024-08-12 16:03:07.847167,23.729470295925953,23.663336937980876,23.103742132498525,23.506195950559462,14974289
2024-08-13 16:03:07.847167,24.523765372312045,24.406740861615273,23.85691091003576,24.264494402821878,8181377
2024-08-14 16:03:07.847167,24.377229529886343,24.61112188353992,23.80909191198665,24.338149619732818,8281091
2024-08-15 16:03:07.847167,24.56298436212626,24.656675143879358,23.68484078137883,24.444993867800125,7408285
2024-08-16 16:03:07.847167,24.67253922197824,25.1292880898864,24.150554694989108,24.41903959327186,13772899
2024-08-19 16:03:07.847167,23.779698379518486,23.90880499008108,23.470304235519805,23.655355198930447,11012369
2024-08-20 16:03:07.847167,23.44009716627752,24.431679419602354,23.410344397627007,23.648573740528963,13484196
2024-08-21 16:03:07.847167,23.722262932383664,24.01231697052335,22.955642486137087,23.676489916283575,14044590
2024-08-22 16:03:07.847167,24.729639880885607,24.89309339403798,24.11354328419725,24.66561085305589,7204955
2024-08-23 16:03:07.847167,24.54696896170308,25.245279513921382,24.292355806454236,24.592490558921646,14633575
2024-08-26 16:03:07.847167,24.85880012900813,25.27802903048391,24.045770730355265,24.716933587633296,8059667
2024-08-27 16:03:07.847167,24.967493180390807,25.155609973046598,24.003913974074994,24.7068729715294,11090736
2024-08-28 16:03:07.847167,24.498566956003856,24.731980333916134,23.550665811176597,24.24322584825979,5985696
2024-08-29 16:03:07.847167,24.67468268868648,25.307620310634587,23.960930492296313,24.704179065844002,11143179
2024-08-30 16:03:07.847167,24.776719198201366,25.268694689628823,24.73220765657556,25.008776370696914,11826233
2024-09-02 16:03:07.847167,25.61991796066974,26.126446982532055,24.70048389116994,25.329013241292337,6301106
2024-09-03 16:03:07.847167,25.172421203020203,25.75143756465539,24.546704703060744,24.969082351152643,4372070
2024-09-04 16:03:07.847167,25.308821776027248,26.08925214774814,24.844625180282243,25.534024167305287,13819329
2024-09-05 16:03:07.847167,25.229612963537,25.216787549616978,24.36716435995345,24.977107833966578,5593726
2024-09-06 16:03:07.847167,25.437612580502165,25.791834532966792,24.572161550715084,25.21567476326489,9721308
2024-09-09 16:03:07.847167,26.106983939642728,26.24621999165251,25.536367818990335,26.095681105367085,11241353
2024-09-10 16:03:07.847167,25.758055928539967,25.824747418637074,25.479090528464216,25.70329066709301,13930625
2024-09-11 16:03:07.847167,25.41999728935218,25.760973688987956,24.99907682380225,25.480595667030105,8670706
2024-09-12 16:03:07.847167,25.257137288136583,25.948116374560886,24.73501148717621,25.524280304843366,7450252
2024-09-13 16:03:07.847167,25.22783247996263,26.034504888760953,24.570542488427105,25.326714134975088,12958665
2024-09-16 16:03:07.847167,24.891984923485644,25.319291203163253,24.58005123926893,24.71027285432684,12249677
2024-09-17 16:03:07.847167,24.444301349830212,25.361416700867437,24.526151765016845,24.741522136027452,12245234
2024-09-18 16:03:07.847167,24.220524245329898,24.718270076428865,24.128214600897017,24.32042474231521,13549960
2024-09-19 16:03:07.847167,24.45258702250205,24.85584030113036,23.90549986935778,24.513685806347485,11494630
2024-09-20 16:03:07.847167,24.17217756619492,24.50946733852139,23.477290473532307,24.149740204432167,14187739
2024-09-23 16:03:07.847167,25.025451428065043,25.564892752832627,24.524080101799917,24.773538058217387,8655635
2024-09-24 16:03:07.847167,24.37186842968067,24.592137267049832,24.009963947994812,24.464060833061094,7975045
2024-09-25 16:03:07.847167,24.247232239494764,25.045982365642743,23.650568198749188,24.339060318357028,14596404
2024-09-26 16:03:07.847167,24.810792045948947,25.173364083083772,24.05533021574672,24.668291297083098,3470529
2024-09-27 16:03:07.847167,24.151100426821603,24.586800455720432,23.700203618443425,24.17976966228772,14372124
2024-09-30 16:03:07.847167,24.109340621671564,24.882258090198167,23.761334344586434,24.274577727907573,3161445
2024-10-01 16:03:07.847167,24.772722631078363,25.24192718039604,24.345406538557352,24.801258921398748,6834242
2024-10-02 16:03:07.847167,23.946603931580338,24.87348598600962,23.853805803429285,24.16208971935246,14671439
2024-10-03 16:03:07.847167,24.045599546447317,24.970258659351465,23.74425195954227,24.239767354543584,9494503
2024-10-04 16:03:07.847167,24.346565227664843,24.742749212832575,23.765324852586094,24.347544564021156,3684029
2024-10-07 16:03:07.847167,24.61545307421301,24.95787726257482,23.952771763407718,24.664097804510284,8337355
2024-10-08 16:03:07.847167,24.422049152578115,24.687786841952608,23.62773766415178,24.173141611937254,11898978
2024-10-09 16:03:07.847167,23.566219397951727,24.387437400413432,23.015997982551536,23.648783058481747,9981440
2024-10-10 16:03:07.847167,23.909736786673534,24.108847308810677,23.64933363203851,23.86138377650671,13140982
2024-10-11 16:03:07.847167,24.063360310329905,24.520078346072623,23.560911505484334,23.984001737578186,6999694
2024-10-14 16:03:07.847167,23.79587964344774,24.630115123559506,23.981490835615777,24.08802296949474,6308505
2024-10-15 16:03:07.847167,24.32854876828176,24.843605460762433,23.9577511399066,24.230426345071734,11201428
2024-10-16 16:03:07.847167,23.769062128340394,24.154337927807624,23.35371734763944,23.962240548218542,3208944
2024-10-17 16:03:07.847167,24.33560830934282,24.66004359413861,23.26469915291659,24.058966118861147,8186686
2024-10-18 16:03:07.847167,23.969216836610688,24.91634196442477,24.01059453024777,24.18001919995882,10576472
2024-10-21 16:03:07.847167,23.84687719876269,24.123880900735646,23.517056703423577,23.898102724526478,14214102
2024-10-22 16:03:07.847167,24.399446421609767,24.914516948209297,23.98818694267317,24.64823662076258,4361303
2024-10-23 16:03:07.847167,25.13971843201307,25.621570446734648,24.59876893666527,24.8415938809055,7201765
2024-10-24 16:03:07.847167,24.37021358000139,24.595580440699287,23.880337109291045,24.368896573802644,10964443
2024-10-25 16:03:07.847167,24.692573119426406,25.333411674393084,24.022192201813606,24.63534210903438,5894100
2024-10-28 16:03:07.847167,23.98953941915471,24.69388803223528,23.71810371753953,24.249293532721655,7666805
2024-10-29 16:03:07.847167,24.717927748236345,24.841013218079063,24.336334151766046,24.56795146599684,4197162
2024-10-30 16:03:07.847167,24.861157145235353,25.74473872026876,24.686444591297985,25.035213789378002,4046161
2024-10-31 16:03:07.847167,24.94959752747995,25.122478632317385,24.062110704675742,24.71076495381552,9674851
2024-11-01 16:03:07.847167,24.923023281580654,25.560311645042233,24.61198093739904,25.09993949729145,7688482
2024-11-04 16:03:07.847167,25.083288592242454,25.62033931842409,25.165215230364215,25.268875959844255,11348022
2024-11-05 16:03:07.847167,25.32345391632911,26.116589711624705,24.96883058360059,25.601524115620254,9983604
2024-11-06 16:03:07.847167,26.347305567526035,26.578532111269553,26.23934745200187,26.364065400460035,13168293
2024-11-07 16:03:07.847167,26.30863892579466,26.643491321493322,25.647720597925225,26.26973424583709,4897501
2024-11-08 16:03:07.847167,25.71148905552931,26.750652497506998,25.73032747975663,25.972063871872297,7754619
2024-11-11 16:03:07.847167,25.785398761817294,25.90077559469108,24.849430755716725,25.62008219180029,9465377
2024-11-12 16:03:07.847167,25.269555470441134,25.857297834771224,24.94002364368086,25.297582169592317,9129439
2024-11-13 16:03:07.847167,25.285199739201424,25.598198622562165,24.941713446168222,25.270565577604877,12061826
2024-11-14 16:03:07.847167,25.375308107472677,26.05228164729036,25.20662882407703,25.41085045930974,6885250
2024-11-15 16:03:07.847167,25.465808707345143,25.716962433322795,25.2114279199768,25.52535087081995,11991899
2024-11-18 16:03:07.847167,25.895832460997493,26.638922993767544,25.14639272893282,25.860048262212562,7902059
2024-11-19 16:03:07.847167,25.662217258300352,26.286725789710474,25.071639074402853,25.869073110741926,14049806
2024-11-20 16:03:07.847167,26.263467711680217,26.719546157725578,26.09649416202826,26.454310833383055,9607912
2024-11-21 16:03:07.847167,26.569343564474185,26.503719914997085,25.938244750197896,26.352272191866074,8573694
2024-11-22 16:03:07.847167,27.711833227560305,27.662994483841402,26.83871429353821,27.444163950280124,8228566
2024-11-25 16:03:07.847167,27.62224057093218,28.16209674515354,26.977917934838775,27.69825498116433,13568039
2024-11-26 16:03:07.847167,27.221662854262153,27.69511827387792,26.84408501644527,27.35921605037602,3719407
2024-11-27 16:03:07.847167,27.021082868873187,27.614901499047605,26.560615154205298,26.934683142929778,5538143
2024-11-28 16:03:07.847167,27.076736703464114,27.53311746736852,26.742660912211218,27.131496200805255,3337913
2024-11-29 16:03:07.847167,26.761166991849326,27.320035169264457,26.45900247590535,27.045935178453117,3328821
2024-12-02 16:03:07.847167,27.12905102628787,27.867360958490977,27.23310668334516,27.335359467868155,13569315
2024-12-03 16:03:07.847167,27.658061946784215,28.12322266129559,26.99476607325389,27.528478609475776,13089851
2024-12-04 16:03:07.847167,27.59852550133732,27.720100471721896,27.15432602888228,27.50317113619123,6887008
2024-12-05 16:03:07.847167,26.88453533624416,27.38561119214389,26.512339608848112,27.16827774074207,13200983
2024-12-06 16:03:07.847167,26.3993462398057,26.691832941499406,26.401069494769736,26.566162942645928,9725275
2024-12-09 16:03:07.847167,26.230025931550163,27.00686246414327,25.879639466733448,26.39138105359732,6615652
2024-12-10 16:03:07.847167,26.84090030926415,27.302427832440177,26.301083640184626,26.73776466310491,8193734
2024-12-11 16:03:07.847167,26.539052575187817,27.25946786556007,26.27759838440154,26.827226252535198,11457411
2024-12-12 16:03:07.847167,26.09521998201935,27.023674147107045,26.187357316690527,26.332754832828606,10772580
2024-12-13 16:03:07.847167,26.585800946171197,27.06982040201232,25.89986264374759,26.405851294947283,3807744
2024-12-16 16:03:07.847167,26.37092913584962,27.073550393694745,26.070763127045353,26.56380233861702,12137344
2024-12-17 16:03:07.847167,26.305731120625893,26.921873352274048,25.721621389823447,26.214083455914768,8720622
2024-12-18 16:03:07.847167,26.122307258699216,26.523486437096917,25.756956223453663,26.27939759007118,12088147
2024-12-19 16:03:07.847167,26.06617000488339,26.484848902806192,25.73297761316933,26.306505169227783,11634012
2024-12-20 16:03:07.847167,25.699044456473413,26.141965869935632,25.1896488420972,25.85314114187374,9933705
2024-12-23 16:03:07.847167,26.13344033690465,26.140040977053776,25.711205673701503,26.000080177791254,8545403
2024-12-24 16:03:07.847167,26.441635960980523,26.700036749717473,25.550683492990707,26.22821808011675,3017297
2024-12-25 16:03:07.847167,26.86339458790526,27.420886653771536,26.216483691580645,26.665262669165063,3788443
2024-12-26 16:03:07.847167,27.0289176995283,27.218148060225182,26.936666786363194,27.090607581757226,6265962
2024-12-27 16:03:07.847167,26.644215008294978,26.728840866159608,26.402378275881805,26.54336392635259,9010334
2024-12-30 16:03:07.847167,25.995048579414235,26.588597321963146,25.8380911790775,26.172058002164743,14415002
2024-12-31 16:03:07.847167,26.257784838983017,27.135608713095944,25.732468316848383,26.38189620082641,12615754
2025-01-01 16:03:07.847167,26.82903616408217,26.91254394645322,25.995858018650853,26.591234672969495,14268912
2025-01-02 16:03:07.847167,26.50887899337656,27.256142205351992,26.149047363999433,26.801077839270118,8752613
2025-01-03 16:03:07.847167,28.09729964582289,28.475095528645486,27.883906187801085,28.34599452731021,4333572
2025-01-06 16:03:07.847167,28.402906576453294,28.78201506403914,28.170035524796834,28.57817482336568,8637025
2025-01-07 16:03:07.847167,28.752144493540413,29.826866257287314,28.83300840252172,29.03622517121612,11072879
2025-01-08 16:03:07.847167,29.230511229445483,30.197233055896838,29.091915040865086,29.421649968391606,12004471
2025-01-09 16:03:07.847167,29.735855497273942,29.789488547346213,29.282217004370416,29.686030560692128,7701669
2025-01-10 16:03:07.847167,29.51660168496969,30.330015204410458,29.40172665383846,29.563746954614192,6765056
2025-01-13 16:03:07.847167,30.106761761235887,30.41854269106055,29.616730367691854,29.871158734589702,6325315
2025-01-14 16:03:07.847167,29.75631887759594,30.27339554671689,29.04709503470826,29.565852740552877,8217092
2025-01-15 16:03:07.847167,29.3800398006538,29.893267288578777,28.85998520966764,29.474949389635075,11264605
2025-01-16 16:03:07.847167,29.140282122340412,29.74554528228711,28.485784804306572,29.284628062281637,3828791
2025-01-17 16:03:07.847167,29.24901725471473,29.763394415994213,28.56802247787388,29.32120180981437,6820887
2025-01-20 16:03:07.847167,30.30506629377086,30.81769430854425,29.701093688587342,30.250889328261977,9652346
2025-01-21 16:03:07.847167,29.368645527497208,29.705563221332902,29.112933705697632,29.50780734300348,5846274
2025-01-22 16:03:07.847167,29.86062485564097,29.907117023842364,29.240811355635728,29.78613551093149,8988099
2025-01-23 16:03:07.847167,29.09052024554858,29.460424213347665,28.49491712157767,29.144873254233833,10069337
2025-01-24 16:03:07.847167,28.99115290820745,29.553201133611914,28.77708926604989,28.95992459969626,10871917
2025-01-27 16:03:07.847167,29.361004847742603,29.640626346747474,29.01239550747401,29.39932893026141,8446079
2025-01-28 16:03:07.847167,29.305544485402947,30.00026773300524,28.741003429732867,29.428865029677798,3376794
2025-01-29 16:03:07.847167,29.270663194461573,29.78052964255937,28.632908143931147,29.00159121028428,6878450
2025-01-30 16:03:07.847167,28.877457294854352,28.885024319411087,28.218983228499464,28.719293818358494,6033349
2025-01-31 16:03:07.847167,28.77902491517044,29.565778492468155,28.483518457107028,28.994957009710568,12910074
2025-02-03 16:03:07.847167,28.927715234340663,29.117259602315112,28.477501071608366,28.706634448801914,13868860
2025-02-04 16:03:07.847167,28.789500695362616,29.50474155447716,28.443477167256304,28.797041976412906,9407054
2025-02-05 16:03:07.847167,29.05582614028909,29.043099656765804,28.484936902033283,28.819094804152634,3782877
2025-02-06 16:03:07.847167,28.7421919104569,29.147116923446827,28.443941060916064,28.56227875688851,7902825
2025-02-07 16:03:07.847167,29.378808587078385,30.11036118715052,29.306746249672894,29.423680484396844,10068132
2025-02-10 16:03:07.847167,29.394553770094323,30.442302138734068,28.998884254529212,29.681072185102252,14999401
2025-02-11 16:03:07.847167,28.73604565784838,29.453112862020163,28.583689675236442,28.874839242217412,9299492
2025-02-12 16:03:07.847167,28.978225588699903,29.401267394709283,28.490589923536213,28.953245059903384,8798946
2025-02-13 16:03:07.847167,28.77244149766992,29.22484763391508,28.38324666426209,28.69235456577423,10236694
2025-02-14 16:03:07.847167,28.891884602730848,29.74538548060603,28.278676519890187,29.037151991470925,14688581
2025-02-17 16:03:07.847167,28.50758143231974,29.223394610523226,28.442460056670004,28.723967787876045,8928643
2025-02-18 16:03:07.847167,28.882855445147065,28.80316824485527,28.281137534150233,28.681897303067487,14469585
2025-02-19 16:03:07.847167,29.178357614860005,29.639380393292758,28.176805131098654,28.887716306437873,13688507
2025-02-20 16:03:07.847167,29.25325658526574,29.82051120160622,28.54848897912986,29.237842475884126,13361032
2025-02-21 16:03:07.847167,28.564555576349,29.335107374884092,28.531277012347626,28.76154800484002,12724700
2025-02-24 16:03:07.847167,28.49495599819346,28.882544208960244,27.969721285424843,28.63157160228184,9049850
2025-02-25 16:03:07.847167,28.156451975524142,29.00663739875852,28.024686748879137,28.445417569595662,3850350
2025-02-26 16:03:07.847167,28.436489252280676,28.56361505230229,27.74983175788463,28.18790996834438,14867635
2025-02-27 16:03:07.847167,28.668566405969102,29.453778840164063,28.70447977554386,28.89791575623502,14593836
2025-02-28 16:03:07.847167,29.10964241770616,29.2383476536132,28.907311472767617,29.063732532397605,11556255
2025-03-03 16:03:07.847167,28.42763617485411,29.123694755663912,27.953645527560152,28.56320304244179,5333679
2025-03-04 16:03:07.847167,28.966678714551378,29.733761521081366,28.48664910639319,28.9341719130419,3435477
2025-03-05 16:03:07.847167,29.877710716636276,29.920606910827544,29.38106299179453,29.786858483625156,13072131
2025-03-06 16:03:07.847167,30.40151376184814,30.98769060857874,29.59301291956714,30.203668679623817,10736484
2025-03-07 16:03:07.847167,29.423597548076778,29.984580357526426,28.96388575572664,29.599744785020416,8651944
2025-03-10 16:03:07.847167,29.116472744847204,30.1194026628882,29.198639530283568,29.409875247652117,7327308
2025-03-11 16:03:07.847167,29.702595177146254,30.56813363794576,29.393306194470618,29.92046379910497,14348641
2025-03-12 16:03:07.847167,29.881231289744523,30.138131487326326,29.44647224704128,29.64122010463566,4581420
2025-03-13 16:03:07.847167,30.046906014209867,30.439486414148284,29.196609407452023,29.822571967672356,3786261
2025-03-14 16:03:07.847167,30.194697542124477,30.851210573733237,29.576381071435293,30.136249680822292,6494708
2025-03-17 16:03:07.847167,29.829611700229457,30.152199809124987,28.999671349210843,29.769301583969263,9952314
2025-03-18 16:03:07.847167,29.8483375380505,30.078238746417014,29.601044921873253,29.749315533322747,14217238
2025-03-19 16:03:07.847167,28.26185545624739,29.02394805896783,28.316694384267443,28.45663268907332,6079042
2025-03-20 16:03:07.847167,28.299348891872782,28.716193883676688,27.75317077203257,28.050701724317808,9665769
2025-03-21 16:03:07.847167,27.90476087047399,28.58709814988238,27.670304576923613,27.953498555538747,14150689
2025-03-24 16:03:07.847167,27.38809249148071,28.116678928732053,27.18532421518061,27.45820937453101,9538655
2025-03-25 16:03:07.847167,28.126348611051565,28.519906308250917,27.38061978151714,28.114997987881864,11514668
2025-03-26 16:03:07.847167,27.274945108540845,28.21924947979833,27.27208318858116,27.546765528475813,8968633
