Date,Open,High,Low,Close,Volume,Daily_Return,Price_Change,MA_7,MA_30,MA_90,Volatility_30,Cumulative_Return,Year,Month,Day,Day_of_Week
2024-05-02 16:03:07.847167,26.43867412725476,26.4858731520584,25.9178683426817,26.294001737680723,14510489,-1.5694836502173848,-0.41926027980415626,26.39646003295085,27.97904062407747,,1.3124132121646395,-7.910015738865295,2024,5,2,Thursday
2024-05-03 16:03:07.847167,26.671527662208145,26.749612119944075,26.20523105641601,26.6268437943002,7854042,1.265847853590496,0.3328420566194765,26.40654560421344,27.890364536969443,,1.345622844901707,-6.744296649723891,2024,5,3,Friday
2024-05-06 16:03:07.847167,26.34742769214496,26.88692391956097,25.492818845404056,26.142330426089995,5471378,-1.8196425079637923,-0.4845133682102052,26.38119089204448,27.788532360621115,,1.3736251957132053,-8.441217068986129,2024,5,6,Monday
2024-05-07 16:03:07.847167,26.013563381845877,26.761355176034616,25.505240673611937,26.2296999558701,6830121,0.33420712062040003,0.08736952978010493,26.384439456721115,27.668428861332757,,1.2953241430781484,-8.13522109687731,2024,5,7,Tuesday
2024-05-08 16:03:07.847167,25.62681638521233,26.107232101779715,24.680921717543644,25.449655998096397,14951552,-2.973895847402297,-0.7800439577737031,26.310090106446307,27.51196396400396,,1.3455657771591023,-10.867183941902582,2024,5,8,Wednesday
2024-05-09 16:03:07.847167,24.74318206234387,25.35927131637401,24.27137329993652,24.922205670315225,8353912,-2.0725243901945967,-0.5274503277811711,26.053999942833933,27.344049577835655,,1.3738655857338722,-12.714483294373935,2024,5,9,Thursday
2024-05-10 16:03:07.847167,24.802967822160497,25.18688998871475,24.683989429417466,25.004774256441078,4353324,0.3313052914261094,0.08256858612585205,25.80993026268482,27.171525874231122,,1.362166469376806,-12.42530175887957,2024,5,10,Friday
2024-05-13 16:03:07.847167,25.102544458976038,25.491615034759224,24.72229068595686,25.30398498021744,9753008,1.196614377349503,0.29921072377636193,25.668499297332918,27.01502729426403,,1.4018159981892346,-11.377370328805881,2024,5,13,Monday
2024-05-14 16:03:07.847167,25.56510121661046,25.95625208553191,24.970034197632856,25.37635638447163,9124386,0.28600793238997557,0.07237140425419142,25.48985823878598,26.867023354760402,,1.4101543909613732,-11.123902578053668,2024,5,14,Tuesday
2024-05-15 16:03:07.847167,25.433039495712254,25.735135289724163,25.0556517278623,25.333921163294537,6372455,-0.16722346003565924,-0.04243522117709375,25.374371201243772,26.71425127453739,,1.4024835472743904,-11.272524263307314,2024,5,15,Wednesday
2024-05-16 16:03:07.847167,25.231143031698497,25.45767108552726,24.52869367123888,25.217303776837024,7268173,-0.46032110744259613,-0.11661738645751285,25.22974317566762,26.582974881635284,,1.3505477132398034,-11.680955562224316,2024,5,16,Thursday
2024-05-17 16:03:07.847167,24.54501736294236,25.073835255187262,24.502820628194627,24.62971907246825,9034722,-2.3300853634816043,-0.5875847043687727,25.11260932914931,26.454983766628455,,1.349435814032147,-13.73886468983574,2024,5,17,Friday
2024-05-20 16:03:07.847167,24.57192580537644,24.49055173684117,23.61437208639378,24.345605480888576,12258415,-1.1535397165664985,-0.28411359157967553,25.030237873516935,26.32489189589958,,1.3541074514934455,-14.733921145599648,2024,5,20,Monday
2024-05-21 16:03:07.847167,24.100641128736445,24.67255404562294,23.74213983904555,24.165174064282866,10010131,-0.7411251971011779,-0.18043141660571038,24.910294988922903,26.202162589829033,,1.3435681087273403,-15.365849540569766,2024,5,21,Tuesday
2024-05-22 16:03:07.847167,24.78180671023157,24.8801424296532,24.045806012782837,24.59184704654863,7396720,1.7656524266316032,0.4266729822657638,24.808560998398793,26.089338282340133,,1.394556269262532,-13.871504609223795,2024,5,22,Wednesday
2024-05-23 16:03:07.847167,24.696599399296343,25.39140982460025,24.17157070861017,24.733118454154216,7070028,0.5744644041506097,0.14127140760558632,24.7166698654963,25.993202539719096,,1.3960936810591829,-13.376727061373284,2024,5,23,Thursday
2024-05-24 16:03:07.847167,23.95789314144227,24.348979855033825,23.305144065292748,24.031726483787324,10951036,-2.835841229107461,-0.7013919703668918,24.530642054138127,25.892390311044363,,1.4364811666736326,-15.833225549369146,2024,5,24,Friday
2024-05-27 16:03:07.847167,24.142792034725208,24.583838267680708,23.6195153858064,24.165184163323445,9869989,0.5553395409445772,0.13345767953612153,24.380339252207616,25.776357218375935,,1.3652707525787986,-15.365814170507154,2024,5,27,Monday
2024-05-28 16:03:07.847167,23.895802067433607,24.12310972087079,23.48522183360308,24.01497534293512,14053104,-0.6215918710700485,-0.1502088203883254,24.292518719417167,25.658200045975107,,1.365454236324537,-15.891893389769596,2024,5,28,Tuesday
2024-05-29 16:03:07.847167,23.89659626269669,23.89874345604713,23.601374206198457,23.74803063459094,14260784,-1.111576025093497,-0.26694470834418027,24.207150884231794,25.530116870841034,,1.3664001487445965,-16.82681893800899,2024,5,29,Wednesday
2024-05-30 16:03:07.847167,23.99815747596098,24.37127073139017,23.53363962654385,23.99652524190549,4369277,1.0463798499257493,0.24849460731455153,24.18305819532074,25.429186022041016,,1.36133343695281,-15.95651153083406,2024,5,30,Thursday
2024-05-31 16:03:07.847167,24.25207675977017,24.84870632698406,24.207630842110145,24.412749142682078,8522567,1.7345173794151236,0.4162239007765862,24.15747278048266,25.349260269867948,,1.4125633025787816,-14.498762617069627,2024,5,31,Friday
2024-06-03 16:03:07.847167,25.0288300260715,25.30909966579027,24.17288164400172,24.78908528210676,9722090,1.5415557552537873,0.3763361394246836,24.165468041618738,25.28027261808696,,1.4499688879202368,-13.18071337137986,2024,6,3,Monday
2024-06-04 16:03:07.847167,24.38755709741983,24.76138616969241,23.998667020027032,24.457222364595903,3749971,-1.338746120456502,-0.3318629175108576,24.226253167448533,25.215441980361973,,1.4390315528061526,-14.343003202928518,2024,6,4,Tuesday
2024-06-05 16:03:07.847167,24.36349322270201,24.9238488263222,23.76120206058777,24.33736150603362,13982267,-0.4900836929699448,-0.11986085856228357,24.250849930692844,25.141479204047695,,1.4310486228330206,-14.762794176118755,2024,6,5,Wednesday
2024-06-06 16:03:07.847167,24.71757423695197,25.17577664840569,24.344519939951574,24.473690970373248,11222502,0.5601653421051012,0.136329464339628,24.316380734612576,25.079941789351043,,1.434234425894342,-14.285324890514584,2024,6,6,Thursday
2024-06-07 16:03:07.847167,24.94227591054879,25.51362880522574,24.70837870176833,24.867733113000394,10749972,1.6100642240851837,0.3940421426271463,24.476338231528214,25.035300893013265,,1.4723935742026064,-12.905263571785907,2024,6,7,Friday
2024-06-10 16:03:07.847167,24.450026334065495,24.80762068738433,24.0784611379966,24.67988750964048,7460276,-0.7553788779473103,-0.1878456033599143,24.573961412633214,24.99229376166728,,1.4700702300180033,-13.56315881456852,2024,6,10,Monday
2024-06-11 16:03:07.847167,24.87334728492124,25.04580287383364,24.458988975554085,24.609448010753155,10456688,-0.28541256057107445,-0.0704394988873247,24.60206125092908,24.922114134838992,,1.3543603554424675,-13.809860416272613,2024,6,11,Tuesday
2024-06-12 16:03:07.847167,24.2473629447718,24.34418923782167,24.020858403493268,24.170738112928948,7075837,-1.782688899127327,-0.4387098978242072,24.513725941046534,24.83736333802046,,1.381251532903962,-15.346362466774066,2024,6,12,Wednesday
2024-06-13 16:03:07.847167,23.597022923869133,23.96551106617865,23.58760362241046,23.69607955507488,12730665,-1.9637735332549533,-0.47465855785406674,24.404991253972103,24.7507659319336,,1.3953198172090804,-17.00876819558914,2024,6,13,Thursday
2024-06-14 16:03:07.847167,23.808477219408797,24.815577791097763,23.255362997001125,24.02491397581076,5233706,1.3877165628668475,0.32883442073588043,24.3603558925117,24.66403493798395,,1.4003148025619634,-15.857085126112114,2024,6,14,Friday
2024-06-17 16:03:07.847167,24.747649192579477,24.770980959048355,23.95497822739599,24.57123407901729,9094645,2.2739731919813932,0.5463201032065292,24.37429062231799,24.611665059748194,,1.4490222871906728,-13.943697798928179,2024,6,17,Monday
2024-06-18 16:03:07.847167,24.618297775720475,24.995475829579316,24.19897813621192,24.546254122163365,11874365,-0.1016634198086841,-0.024979956853925955,24.32836505219841,24.555550198624637,,1.445702063951276,-14.031185578706683,2024,6,18,Tuesday
2024-06-19 16:03:07.847167,24.97156802828417,25.48420038712106,24.64391646619702,24.951491373098374,5054376,1.6509127988254324,0.4052372509350093,24.367165604120967,24.538944711124703,,1.386252562211962,-12.611915418427067,2024,6,19,Wednesday
2024-06-20 16:03:07.847167,25.33630542472621,25.691695354276508,24.75517761407354,25.099969874895635,13667784,0.5950686457056653,0.14847850179726052,24.43724015614132,24.544870184610716,,1.3371677925375944,-12.091896326999374,2024,6,20,Thursday
2024-06-21 16:03:07.847167,25.018904391566505,25.337500143272628,24.20348859300496,24.845746064831783,4185111,-1.0128450804162914,-0.2542238100638521,24.533669863556014,24.539569244890405,,1.3492700963982724,-12.982269230338616,2024,6,21,Friday
2024-06-24 16:03:07.847167,24.785133326653007,25.100967992006783,24.431168971064064,24.99412839881336,7961828,0.5972142418037674,0.1483823339815764,24.71910541266151,24.529240692176934,,1.3351125904915435,-12.462586949287735,2024,6,24,Monday
2024-06-25 16:03:07.847167,25.500200357855277,25.94169003294874,25.38353021967072,25.613167117177944,10732752,2.4767365698336485,0.6190387183645853,24.945998718571104,24.537134383267144,,1.4108908378136678,-10.294515827974415,2024,6,25,Tuesday
2024-06-26 16:03:07.847167,25.45175427720085,26.065058943681468,25.38078425857831,25.602660793312168,5392919,-0.04101922974893979,-0.010506323865776324,25.093345392041805,24.5460923709344,,1.4104379004465457,-10.331312326624342,2024,6,26,Wednesday
2024-06-27 16:03:07.847167,26.37871012295958,26.39384889681736,26.0634653926166,26.23234234741597,4500948,2.45943794352923,0.6296815541038008,25.334215138506465,24.5799269899537,,1.4736989148979904,-8.125966598520629,2024,6,27,Thursday
2024-06-28 16:03:07.847167,24.908387858399745,25.533707249404703,24.626056493767344,25.18826839755828,9327090,-3.980101875883524,-1.0440739498576903,25.36804042771502,24.598545300790036,,1.594949500515819,-11.782646725382762,2024,6,28,Friday
2024-07-01 16:03:07.847167,25.56278730200936,25.644095667240528,24.885792627531355,25.52085349108657,7107834,1.3203968144175127,0.3325850935282908,25.42816665859944,24.637720234463302,,1.5925445003214735,-10.617827602981267,2024,7,1,Monday
2024-07-02 16:03:07.847167,25.71697162160445,25.714501358168555,25.273963910332537,25.55949641016004,5408630,0.15141703269041518,0.03864291907347095,25.530130993646335,24.684197645992537,,1.5832540957282462,-10.482487769783466,2024,7,2,Tuesday
2024-07-03 16:03:07.847167,25.669776943808944,25.82156385509301,25.329056089030257,25.443717561751896,12983526,-0.45297781517370517,-0.11577884840814434,25.59435801692327,24.71259332983265,,1.5592021871374726,-10.887982240881755,2024,7,3,Wednesday
2024-07-04 16:03:07.847167,25.38949501337385,25.677146991974443,25.3267257969108,25.4842459641443,8837196,0.15928648120715483,0.04052840239240396,25.575940709347034,24.737630913498986,,1.5569196670483505,-10.746038843460559,2024,7,4,Thursday
2024-07-05 16:03:07.847167,24.885796872885354,25.19032108386524,23.915540465690626,24.693042490082146,11095213,-3.1046768076848696,-0.7912034740621543,25.44599523745703,24.759674780375477,,1.5751360866772508,-13.517085875427703,2024,7,5,Friday
2024-07-08 16:03:07.847167,24.375376868898467,25.19162330512143,24.302186482491148,24.608997826725343,5702994,-0.34035766710626136,-0.08404466335680283,25.214088877358368,24.77446856915554,,1.574747181719131,-13.811437104387615,2024,7,8,Monday
2024-07-09 16:03:07.847167,24.96353832214896,25.416077636484605,24.117210743621552,24.75566694710825,8919626,0.5959979411417793,0.14666912038290647,25.152288670151222,24.79915828929465,,1.5719232331478836,-13.29775504403008,2024,7,9,Tuesday
2024-07-10 16:03:07.847167,25.127141854182245,25.590753827754423,24.81338415858507,25.35064865678305,14093324,2.403416199393904,0.5949817096748014,25.12797369382215,24.852578890034383,,1.6080581827040228,-11.21393924352011,2024,7,10,Wednesday
2024-07-11 16:03:07.847167,25.08553703558802,25.364402468833145,24.77980691349477,25.1471646612518,8557805,-0.8026776682765635,-0.20348399553125063,25.069069158263826,24.890933537345926,,1.6111406724448676,-11.926605125754842,2024,7,11,Thursday
2024-07-12 16:03:07.847167,25.005968531340454,25.000788800106804,24.58361022833584,24.827591311872723,7902444,-1.2708126489961447,-0.3195733493790769,24.9810511225668,24.90476160965228,,1.6038498482794492,-13.045852968217076,2024,7,12,Friday
2024-07-15 16:03:07.847167,24.420663042626376,25.176213760897657,24.44574209350553,24.63071258621711,3192512,-0.7929835930619022,-0.19687872565561193,24.859117782862917,24.89948251978929,,1.5864630786460046,-13.73538508766604,2024,7,15,Monday
2024-07-16 16:03:07.847167,24.83824836221573,25.595230533616977,24.470188447448937,25.000697525076145,6714379,1.5021284405148272,0.3699849388590337,24.90306850214777,24.917598358471967,,1.5891462232248577,-12.43957977296728,2024,7,16,Tuesday
2024-07-17 16:03:07.847167,25.26937360175406,25.25813236209617,24.49377841427177,25.136022060718226,8845447,0.5412830402285795,0.1353245356420807,24.978357678432474,24.94422037696145,,1.5874189471086881,-11.965630068325472,2024,7,17,Wednesday
2024-07-18 16:03:07.847167,25.05996399291725,25.68329064336019,24.377209093510817,24.92794207098961,4549420,-0.827815909876195,-0.20807998972861697,25.002968410415523,24.95936208031533,,1.5943570992118434,-12.694392588779134,2024,7,18,Thursday
2024-07-19 16:03:07.847167,25.22176171574433,25.273453034569183,24.665861642738744,25.137073136013157,13464523,0.8389423580493993,0.2091310650235485,24.97245762173411,24.968340081082427,26.099807501096066,1.5748296430659898,-11.96194886725409,2024,7,19,Friday
2024-07-22 16:03:07.847167,25.296097314210837,25.65863568224132,25.050362391128427,25.179728247530573,14737532,0.16969004818745415,0.042655111517415634,24.977109562631078,24.985001439012095,26.062332151035484,1.567597624291694,-11.812557055863637,2024,7,22,Monday
2024-07-23 16:03:07.847167,25.596645001530486,26.16735269913757,24.79306819120586,25.57101033552193,6345647,1.5539567549929023,0.3912820879913568,25.08331228029525,25.017053516504387,26.029776397826925,1.5886905345344449,-10.442162329177718,2024,7,23,Tuesday
2024-07-24 16:03:07.847167,25.14509262509336,26.00369157637145,24.634913255590988,25.29401318974919,11312934,-1.0832467788257416,-0.2769971457727394,25.17806950937126,25.054496019065063,25.991221792920683,1.5644469692286507,-11.412294720932891,2024,7,24,Wednesday
2024-07-25 16:03:07.847167,25.07419001899064,25.766633275380983,24.86179699719761,25.16677242288829,6900379,-0.5030469696776563,-0.12724076686090058,25.201794494772997,25.103519114658845,25.944441890223302,1.518000441221243,-11.857932487846213,2024,7,25,Thursday
2024-07-26 16:03:07.847167,24.82271188349448,25.67496291156248,24.22777402286243,25.013753253413626,6804409,-0.6080206349205808,-0.1530191694746641,25.18432752230091,25.13648042391227,25.896959966288552,1.5084044933191412,-12.393854446365737,2024,7,26,Friday
2024-07-29 16:03:07.847167,24.67724170273916,24.769786500718944,23.91085425319356,24.43217136593898,14353540,-2.325048470665936,-0.5815818874746448,25.113503135865106,25.131845000142995,25.844014140170767,1.5183046192720848,-14.430739793769886,2024,7,29,Monday
2024-07-30 16:03:07.847167,24.604478645402686,25.22482114816557,24.04674770779794,24.55444356854301,9722055,0.5004557342557447,0.12227220260403016,25.030270340512228,25.13211798168898,25.78536568054879,1.5209972140413743,-14.002503524307585,2024,7,30,Tuesday
2024-07-31 16:03:07.847167,24.60320061925136,24.81877016166245,24.0390385435925,24.66268976919317,12035949,0.44084159491537545,0.10824620065016077,24.956407700749743,25.12249126155881,25.72446664556249,1.491810611130258,-13.62339078925685,2024,7,31,Wednesday
2024-08-01 16:03:07.847167,24.64576272581484,25.39493090287073,24.00032039196526,24.66855924362836,4520982,0.02379900363713716,0.005869474435186817,24.827486116193516,25.108110907183235,25.665676889876533,1.4872223903063844,-13.602834016889155,2024,8,1,Thursday
2024-08-02 16:03:07.847167,24.84691848582359,25.06186314536412,24.019013456924448,24.5785484820565,14718301,-0.36488049700391656,-0.0900107615718575,24.725276872237423,25.099204321090724,25.603433146737416,1.4773847581547608,-13.918080425525625,2024,8,2,Friday
2024-08-05 16:03:07.847167,23.808235118884184,24.68833271598828,23.8265572545582,24.016224277014537,9281646,-2.2878658007509545,-0.5623242050419641,24.560912851398314,25.066607517030764,25.536958501157244,1.528474838139372,-15.887519224099966,2024,8,5,Monday
2024-08-06 16:03:07.847167,23.903528138896675,24.26841303884941,23.515002985490447,23.8517902396866,6998422,-0.6846789713123802,-0.16443403732793627,24.394918135151592,25.007894954447718,25.47068423082509,1.4501299755185089,-16.463419692221727,2024,8,6,Tuesday
2024-08-07 16:03:07.847167,23.722061732184773,24.26903291149166,22.968869976625857,23.718528524854094,9426288,-0.558707390486668,-0.13326171483250704,24.29296915785375,24.945090545499117,25.4018113969903,1.450920848294722,-16.93014474016111,2024,8,7,Wednesday
2024-08-08 16:03:07.847167,23.46831425020444,23.869923571598925,23.14421078065295,23.401441708943647,12590446,-1.336873894087398,-0.3170868159104465,24.128254606482415,24.850727190883372,25.337876354157455,1.3702961099137747,-18.040683948986093,2024,8,8,Thursday
2024-08-09 16:03:07.847167,23.051617626347948,23.952864181284177,22.980234599369187,23.340751516055445,5164563,-0.2593438201074938,-0.06069019288820243,23.9394062846056,24.789143294833274,25.280890787417256,1.1887013776209308,-18.25324037016677,2024,8,9,Friday
2024-08-12 16:03:07.847167,23.729470295925957,23.66333693798088,23.103742132498525,23.506195950559466,14974289,0.7088222261833144,0.16544443450402113,23.773354385595756,24.721988043482373,25.22820005794842,1.165924579098644,-17.673801168725856,2024,8,12,Monday
2024-08-13 16:03:07.847167,24.523765372312045,24.406740861615276,23.85691091003576,24.26449440282188,8181377,3.225951378340186,0.7582984522624159,23.728489517133664,24.678821309904436,25.188393848575334,1.3278629906446797,-15.01799802279329,2024,8,13,Tuesday
2024-08-14 16:03:07.847167,24.377229529886343,24.61112188353992,23.80909191198665,24.338149619732818,8281091,0.30355141833233734,0.0736552169109359,23.774478851807707,24.641969045170466,25.147966885781084,1.3293812726583059,-14.760033950464258,2024,8,14,Wednesday
2024-08-15 16:03:07.847167,24.56298436212626,24.65667514387936,23.68484078137883,24.444993867800125,7408285,0.43899906006281686,0.10684424806730775,23.8592222272525,24.60732730862566,25.112720253947913,1.3325257767209102,-14.38583130070893,2024,8,15,Thursday
2024-08-16 16:03:07.847167,24.67253922197824,25.1292880898864,24.150554694989108,24.41903959327186,13772899,-0.10617419120096949,-0.02595427452826371,23.959295237026463,24.598193878731983,25.083419656717272,1.2083891889810587,-14.476731451878832,2024,8,16,Friday
2024-08-19 16:03:07.847167,23.77969837951849,23.90880499008108,23.470304235519805,23.655355198930447,11012369,-3.12741371921863,-0.7636843943414142,23.995568592738863,24.56640579113882,25.0390771928901,1.3336982864343132,-17.15139788557697,2024,8,19,Monday
2024-08-20 16:03:07.847167,23.44009716627752,24.431679419602357,23.410344397627007,23.648573740528963,13484196,-0.02866775131658006,-0.006781458401484031,24.03954319623508,24.529502684252847,24.99562033984087,1.3269441555506285,-17.175148716800393,2024,8,20,Tuesday
2024-08-21 16:03:07.847167,23.722262932383664,24.01231697052335,22.955642486137087,23.676489916283572,14044590,0.1180459171064685,0.027916175754608474,24.06387090562424,24.473697392902864,24.95213105125943,1.2383029225576014,-17.07737736151107,2024,8,21,Wednesday
2024-08-22 16:03:07.847167,24.729639880885607,24.89309339403798,24.11354328419725,24.66561085305589,7204955,4.177650235612207,0.9891209367723199,24.12117325565767,24.45764559929633,24.92592171956109,1.4697178953987415,-13.613160221478415,2024,8,22,Thursday
2024-08-23 16:03:07.847167,24.54696896170308,25.245279513921385,24.29235580645424,24.592490558921646,14633575,-0.2964463137355766,-0.07312029413424526,24.157507675541787,24.449808907531295,24.901276929017175,1.4525678335860455,-13.869250823554502,2024,8,23,Friday
2024-08-26 16:03:07.847167,24.85880012900813,25.27802903048391,24.045770730355265,24.716933587633296,8059667,0.5060204390990641,0.12444302871164936,24.196356206946525,24.452682940911835,24.87747935959603,1.4481340133464673,-13.433411628372538,2024,8,26,Monday
2024-08-27 16:03:07.847167,24.967493180390807,25.1556099730466,24.003913974074997,24.7068729715294,11090736,-0.04070333428791706,-0.01006061610389608,24.237475260983313,24.442888789126943,24.85864304265363,1.420886636977006,-13.46864711621909,2024,8,27,Tuesday
2024-08-28 16:03:07.847167,24.498566956003856,24.73198033391613,23.5506658111766,24.24322584825979,5985696,-1.8765916828239915,-0.46364712326960955,24.321456782316083,24.41312891537833,24.83294283212916,1.4555337321807595,-15.0924872874712,2024,8,28,Wednesday
2024-08-29 16:03:07.847167,24.67468268868648,25.307620310634587,23.960930492296317,24.704179065844,11143179,1.9013691514048192,0.4609532175842084,24.47225754307537,24.405670148540143,24.814991339402177,1.4939237910942895,-13.47808203353006,2024,8,29,Thursday
2024-08-30 16:03:07.847167,24.776719198201366,25.268694689628823,24.73220765657556,25.008776370696918,11826233,1.2329788577109868,0.30459730485291914,24.662584179420133,24.401393589696266,24.801678187930655,1.503431747558324,-12.411285077717437,2024,8,30,Friday
